Purchase Order ID,Dept  Code,Dept Name,Vendor Number,Vendor Name,Commodity Title,Post Date,Total,Vendor Zip
DPUH10002837,HHP,HETCH HETCHY WATER/POWER,3719,W H BRESHEARS INC,"AUTOMOTIVE LUBRICATION TOOLS, EQPT, MACHINERY, ACC",05/17/2010 07:00:00 AM +0000,$976.35,953530000
DPUH10002836,HHP,HETCH HETCHY WATER/POWER,3719,W H BRESHEARS INC,"AUTOMOTIVE/INDUSTRIAL LUBRICANT/FLUID, ...........",05/17/2010 07:00:00 AM +0000,$602.22,953530000
DPUH10002835,HHP,HETCH HETCHY WATER/POWER,5926,L N CURTIS & SONS,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/24/2010 07:00:00 AM +0000,$4765.97,94160
DPUH10002834,HHP,HETCH HETCHY WATER/POWER,74639,YOUR SAFETY PLACE,EMERGENCY; PREPAREDNESS/RESPONSE EQPT/MATLS/SUPPL,05/24/2010 07:00:00 AM +0000,$5064.14,94568
DPUH10002833,HHP,HETCH HETCHY WATER/POWER,5926,L N CURTIS & SONS,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/17/2010 07:00:00 AM +0000,$753.94,94160
DPUH10002832,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,MISCELLANOUS PLUMBING SUPPLIES,05/17/2010 07:00:00 AM +0000,$503.36,94132
DPUH10002831,HHP,HETCH HETCHY WATER/POWER,50030,V B GLASS CO INC. DBA/BANKS GLASS,GLASS;PLATE,05/17/2010 07:00:00 AM +0000,$391.70,95327
DPUH10002830,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,MISCELLANOUS PLUMBING SUPPLIES,05/21/2010 07:00:00 AM +0000,$567.23,94132
DPUH10002828,HHP,HETCH HETCHY WATER/POWER,42748,MODESTO WELDING PRODUCTS INC,"HARDWARE;FASTENER,BOLT/NUT/SCREW/WASHER",05/17/2010 07:00:00 AM +0000,$308.51,95351
DPUH10002823,HHP,HETCH HETCHY WATER/POWER,53221,MIKES MOWERS,"HORTICULTURAL TOOLS, EQPT, MACHINERY, PARTS & SUPP",05/17/2010 07:00:00 AM +0000,$313.91,95370
DPUH10002822,HHP,HETCH HETCHY WATER/POWER,8694,GROENIGER & COMPANY,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/17/2010 07:00:00 AM +0000,$710.48,945403629
DPUH10002820,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,MISCELLANOUS PLUMBING SUPPLIES,05/18/2010 07:00:00 AM +0000,$1306.58,94132
DPUH10002816,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,MISCELLANOUS PLUMBING SUPPLIES,05/17/2010 07:00:00 AM +0000,$268.46,94132
DPUH10002814,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,MISCELLANOUS PLUMBING SUPPLIES,05/17/2010 07:00:00 AM +0000,$240.32,94132
DPUH10002813,HHP,HETCH HETCHY WATER/POWER,5320,COLUMBIA COMMUNICATIONS/COLCOM PAGING,EMERGENCY; PREPAREDNESS/RESPONSE EQPT/MATLS/SUPPL,05/17/2010 07:00:00 AM +0000,$15.05,953103701
DPUH10002809,HHP,HETCH HETCHY WATER/POWER,91178,MOUSER ELECTRONICS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/17/2010 07:00:00 AM +0000,$220.70,920200000
DPUH10002808,HHP,HETCH HETCHY WATER/POWER,42748,MODESTO WELDING PRODUCTS INC,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",05/17/2010 07:00:00 AM +0000,$474.89,95351
DPUH10002807,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,"ELECTRICAL MATERIALS, SUPPLIES & FIXTURES",05/17/2010 07:00:00 AM +0000,$35.19,600380001
DPUH10002804,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",05/13/2010 07:00:00 AM +0000,$941.83,95354
DPUH10002803,HHP,HETCH HETCHY WATER/POWER,27478,GIVE SOMETHING BACK LLC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/13/2010 07:00:00 AM +0000,$1648.64,90189
DPUH10002801,HHP,HETCH HETCHY WATER/POWER,21642,C & W PLUMBING SUPPLY,MISCELLANOUS PLUMBING SUPPLIES,05/17/2010 07:00:00 AM +0000,$264.61,953700000
DPUH10002798,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"AUTOMOTIVE AXLES, STEERING & SUSPENSION EQPT, PART",05/13/2010 07:00:00 AM +0000,$444.91,94132
DPUH10002797,HHP,HETCH HETCHY WATER/POWER,8869,HAMMOND FORD MERCURY,CHARGE;LABOR,05/17/2010 07:00:00 AM +0000,$62.40,953705310
DPUH10002795,HHP,HETCH HETCHY WATER/POWER,8869,HAMMOND FORD MERCURY,CHARGE;LABOR,05/14/2010 07:00:00 AM +0000,$156.00,953705310
DPUH10002794,HHP,HETCH HETCHY WATER/POWER,52671,AMERICAN REFRIGERATION SUPPLY INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/11/2010 07:00:00 AM +0000,$400.80,94103
DPUH10002792,HHP,HETCH HETCHY WATER/POWER,8176,GENERAL PLUMBING SUPPLY,MISCELLANOUS PLUMBING SUPPLIES,05/17/2010 07:00:00 AM +0000,$1111.25,953703304
DPUH10002791,HHP,HETCH HETCHY WATER/POWER,74423,KELLY-MOORE PAINT CO INC,"PAINTS, PRIMERS, STAINS, VARNISHES, THINNERS",05/11/2010 07:00:00 AM +0000,$117.09,95687
DPUH10002790,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"WINDOWS & WINDOW AWNINGS, BLINDS, FILMS, FRAMES, S",05/11/2010 07:00:00 AM +0000,$578.06,94132
DPUH10002789,HHP,HETCH HETCHY WATER/POWER,53221,MIKES MOWERS,"HORTICULTURAL TOOLS, EQPT, MACHINERY, PARTS & SUPP",05/11/2010 07:00:00 AM +0000,$101.72,95370
DPUH10002788,HHP,HETCH HETCHY WATER/POWER,60878,TIDY TECH,"JANITORIAL SUPPL, CONSUMABLES; DUSTING, MOPPING, S",05/13/2010 07:00:00 AM +0000,$1376.81,95370
DPUH10002787,HHP,HETCH HETCHY WATER/POWER,3646,E B BRADLEY CO,"BUILDING & CONSTRUCTION ADHESIVES, CEMENTS, CAULKI",05/11/2010 07:00:00 AM +0000,$149.83,911853520
DPUH10002786,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"SEWAGE TREATMENT SYS, EQPT, PARTS, MATLS & SUPPL",05/13/2010 07:00:00 AM +0000,$703.63,94132
DPUH10002785,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,GENERAL OFFICE EQPT & SUPPL ......................,05/11/2010 07:00:00 AM +0000,$124.49,94132
DPUH10002783,HHP,HETCH HETCHY WATER/POWER,20456,GENERAL SUPPLY CO OF SONORA,"JANITORIAL EQPT, PARTS & SUPPL INCLUDING EQPT MAIN",05/14/2010 07:00:00 AM +0000,$149.72,953704085
DPUH10002782,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,EMERGENCY: RESCUE/SHELTER EQPT/MATLS/SUPPL,05/11/2010 07:00:00 AM +0000,$953.68,94132
DPUH10002781,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"LINEN, INSTITUTIONAL; HOSPITAL, CORRECTIONAL FCLTY",05/13/2010 07:00:00 AM +0000,$809.11,95354
DPUH10002779,HHP,HETCH HETCHY WATER/POWER,52134,SHOE DEPOT INC,"STEEL TOE SHOES & BOOTS, INSOLES, INSERTS & LACES",05/11/2010 07:00:00 AM +0000,$448.34,94014
DPUH10002778,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,BOAT /MOTOR/TRAILER/EQPT/ACCESS/SUPPL/MAINT/REPAIR,05/11/2010 07:00:00 AM +0000,$186.19,94132
DPUH10002776,HHP,HETCH HETCHY WATER/POWER,9730,INDUSTRIAL SAFETY SUPPLY CORP,SAFETY; EQPT/PARTS/MATLS/SUPPL,05/07/2010 07:00:00 AM +0000,$622.44,94608
DPUH10002775,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"GLOBAL POSITIONING SYSTEMS (GPS), EQPT, PARTS, MAI",05/07/2010 07:00:00 AM +0000,$703.63,95354
DPUH10002773,HHP,HETCH HETCHY WATER/POWER,50030,V B GLASS CO INC. DBA/BANKS GLASS,GLASS;SHEET,05/06/2010 07:00:00 AM +0000,$40.01,95327
DPUH10002770,HHP,HETCH HETCHY WATER/POWER,53221,MIKES MOWERS,"AUTOMOTIVE/INDUSTRIAL LUBRICANT/FLUID, ...........",05/11/2010 07:00:00 AM +0000,$202.64,95370
DPUH10002766,HHP,HETCH HETCHY WATER/POWER,74459,WELLS TECHNOLOGY INC,"HARDWARE;FASTENER,BOLT/NUT/SCREW/WASHER",05/07/2010 07:00:00 AM +0000,$888.66,55987
DPUH10002765,HHP,HETCH HETCHY WATER/POWER,74459,WELLS TECHNOLOGY INC,MISCELLANEOUS BUILDING & CONSTRUCTION MATLS & SUPP,05/11/2010 07:00:00 AM +0000,$116.91,55987
DPUH10002761,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,"WATER TREATMENT SYS, EQPT, PARTS, MATLS & SUPPL",05/11/2010 07:00:00 AM +0000,$263.96,600380001
DPUH10002760,HHP,HETCH HETCHY WATER/POWER,47298,WRIGHTS TIRE SERVICE,"AUTOMOTIVE WHEELS; TIRES, TUBES, RIMS, SUPPLIES &",05/11/2010 07:00:00 AM +0000,$152.03,95370
DPUH10002758,HHP,HETCH HETCHY WATER/POWER,27478,GIVE SOMETHING BACK LLC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/07/2010 07:00:00 AM +0000,$6302.55,90189
DPUH10002757,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"WOOD & PREFABRICATED WOOD PRDTS; LUMBER, PLYWOOD,",05/11/2010 07:00:00 AM +0000,$142.83,95354
DPUH10002756,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,INSTALL/REPAIR; FLOORING COVERING MATL,05/07/2010 07:00:00 AM +0000,$805.33,95354
DPUH10002754,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"WINDOWS & WINDOW AWNINGS, BLINDS, FILMS, FRAMES, S",05/14/2010 07:00:00 AM +0000,$1082.50,94132
DPUH10002751,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",05/11/2010 07:00:00 AM +0000,$322.59,94132
DPUH10002748,HHP,HETCH HETCHY WATER/POWER,17741,STEVEN ENGINEERING,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/07/2010 07:00:00 AM +0000,$644.60,940806370
DPUH10002746,HHP,HETCH HETCHY WATER/POWER,17741,STEVEN ENGINEERING,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/05/2010 07:00:00 AM +0000,$903.43,940806370
DPUH10002745,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,SAFETY; EQPT/PARTS/MATLS/SUPPL,05/11/2010 07:00:00 AM +0000,$311.66,600380001
DPUH10002744,HHP,HETCH HETCHY WATER/POWER,72384,FOOTHILL BUSINESS CARDS,"PRINTING/ENGRAVING; ANNOUNCEMENTS, AWARDS, BUSINES",05/11/2010 07:00:00 AM +0000,$55.84,95370
DPUH10002741,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,"HVAC;VENTILATION,FAN/BLOWER,AIR CIRCULATING",05/11/2010 07:00:00 AM +0000,$48.58,600380001
DPUH10002740,HHP,HETCH HETCHY WATER/POWER,74423,KELLY-MOORE PAINT CO INC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",05/06/2010 07:00:00 AM +0000,$312.68,95687
DPUH10002739,HHP,HETCH HETCHY WATER/POWER,3073,B M I IMAGING SYSTEMS,MAINT/REPAIR;MICROFICHE/MICROFILM EQPT,05/11/2010 07:00:00 AM +0000,$767.36,940853941
DPUH10002737,HHP,HETCH HETCHY WATER/POWER,60195,AD CLUB,"SVC,ADVERTISING;PUBLISHED",05/04/2010 07:00:00 AM +0000,$1301.00,953504855
DPUH10002732,HHP,HETCH HETCHY WATER/POWER,3646,E B BRADLEY CO,"HARDWARE;FASTENER,BOLT/NUT/SCREW/WASHER",05/04/2010 07:00:00 AM +0000,$656.07,911853520
DPUH10002730,HHP,HETCH HETCHY WATER/POWER,72384,FOOTHILL BUSINESS CARDS,"PRINTING/ENGRAVING; ANNOUNCEMENTS, AWARDS, BUSINES",05/11/2010 07:00:00 AM +0000,$55.84,95370
DPUH10002729,HHP,HETCH HETCHY WATER/POWER,53221,MIKES MOWERS,"HORTICULTURAL TOOLS, EQPT, MACHINERY, PARTS & SUPP",05/05/2010 07:00:00 AM +0000,$854.94,95370
DPUH10002726,HHP,HETCH HETCHY WATER/POWER,66745,S & S SUPPLIES & SOLUTIONS,SAFETY; EQPT/PARTS/MATLS/SUPPL,05/06/2010 07:00:00 AM +0000,$360.26,94553
DPUH10002725,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,FLOOR COVERING MATLS & SUPPL,05/10/2010 07:00:00 AM +0000,$4141.54,95354
DPUH10002724,HHP,HETCH HETCHY WATER/POWER,15491,GEORGE REED INC,"CONCRETE, CEMENT, MORTAR, GROUT, ..., ADMIXTURE; D",05/11/2010 07:00:00 AM +0000,$473.60,953700548
DPUH10002723,HHP,HETCH HETCHY WATER/POWER,27483,HAIDLEN FORD,"AUTOMOTIVE BODY & CHASSIS, EQPT, PARTS, MATLS & SU",05/11/2010 07:00:00 AM +0000,$95.63,953610000
DPUH10002722,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"ELECTRICAL MATERIALS, SUPPLIES & FIXTURES",05/06/2010 07:00:00 AM +0000,$1752.41,95354
DPUH10002721,HHP,HETCH HETCHY WATER/POWER,42859,R & T POWER EQUIPMENT,"HORTICULTURAL TOOLS, EQPT, MACHINERY, PARTS & SUPP",05/11/2010 07:00:00 AM +0000,$400.96,95361
DPUH10002719,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"WOOD & PREFABRICATED WOOD PRDTS; LUMBER, PLYWOOD,",05/11/2010 07:00:00 AM +0000,$173.20,94132
DPUH10002718,HHP,HETCH HETCHY WATER/POWER,74459,WELLS TECHNOLOGY INC,PPE (PERSONAL PROTECTION EQPT/SUPPL) .............,05/04/2010 07:00:00 AM +0000,$418.21,55987
DPUH10002716,HHP,HETCH HETCHY WATER/POWER,74459,WELLS TECHNOLOGY INC,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",04/30/2010 07:00:00 AM +0000,$1079.07,55987
DPUH10002714,HHP,HETCH HETCHY WATER/POWER,3719,W H BRESHEARS INC,"AUTOMOTIVE/INDUSTRIAL LUBRICANT/FLUID, ...........",04/30/2010 07:00:00 AM +0000,$698.98,953530000
DPUH10002712,HHP,HETCH HETCHY WATER/POWER,74423,KELLY-MOORE PAINT CO INC,"PAINTS, PRIMERS, STAINS, VARNISHES, THINNERS",05/04/2010 07:00:00 AM +0000,$241.72,95687
DPUH10002711,HHP,HETCH HETCHY WATER/POWER,2766,BAILEY'S INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,05/04/2010 07:00:00 AM +0000,$164.11,954540550
DPUH10002709,HHP,HETCH HETCHY WATER/POWER,18824,TWEEDY TIRE SERVICE INC,"AUTOMOTIVE WHEELS; TIRES, TUBES, RIMS, SUPPLIES &",04/30/2010 07:00:00 AM +0000,$1287.44,953270000
DPUH10002708,HHP,HETCH HETCHY WATER/POWER,18824,TWEEDY TIRE SERVICE INC,"AUTOMOTIVE WHEELS; TIRES, TUBES, RIMS, SUPPLIES &",04/30/2010 07:00:00 AM +0000,$1201.92,953270000
DPUH10002707,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",04/30/2010 07:00:00 AM +0000,$940.69,94132
DPUH10002706,HHP,HETCH HETCHY WATER/POWER,6610,DOHERTY TIRE OF SONORA,"AUTOMOTIVE WHEELS; TIRES, TUBES, RIMS, SUPPLIES &",04/30/2010 07:00:00 AM +0000,$1567.78,953730088
DPUH10002704,HHP,HETCH HETCHY WATER/POWER,55217,DON'S MOBILE GLASS INC,AUTOMOTIVE GLASS WINDSHIELDS & WINDOWS,05/11/2010 07:00:00 AM +0000,$284.99,95354
DPUH10002703,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,PPF;IRON/STEEL PIPE & PIPE FITTINGS,04/30/2010 07:00:00 AM +0000,$998.88,95354
DPUH10002702,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"WOOD & PREFABRICATED WOOD PRDTS; LUMBER, PLYWOOD,",04/30/2010 07:00:00 AM +0000,$979.55,95354
DPUH10002701,HHP,HETCH HETCHY WATER/POWER,9730,INDUSTRIAL SAFETY SUPPLY CORP,PPE (PERSONAL PROTECTION EQPT/SUPPL) .............,05/04/2010 07:00:00 AM +0000,$283.08,94608
DPUH10002700,HHP,HETCH HETCHY WATER/POWER,67779,MOBILE HIGH VOLTAGE TESTING CO,GENERAL ENGINEERING CONTRACTING,05/03/2010 07:00:00 AM +0000,$1051.43,95482
DPUH10002699,HHP,HETCH HETCHY WATER/POWER,3646,E B BRADLEY CO,HARDWARE;MISC-ABRASIVE/BRACKET/CHAIN/HINGE/ROPE/TA,04/30/2010 07:00:00 AM +0000,$720.82,911853520
DPUH10002696,HHP,HETCH HETCHY WATER/POWER,60878,TIDY TECH,"JANITORAL CHEMICALS & CHEM PRDTS; CLEANERS, DISINF",04/30/2010 07:00:00 AM +0000,$991.35,95370
DPUH10002693,HHP,HETCH HETCHY WATER/POWER,27483,HAIDLEN FORD,"AUTOMOTIVE ELECTRICAL SYS, EQPT, PARTS, MATLS & SU",05/04/2010 07:00:00 AM +0000,$214.72,953610000
DPUH10002692,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,"AUTOMOTIVE BODY & CHASSIS, EQPT, PARTS, MATLS & SU",05/04/2010 07:00:00 AM +0000,$394.50,600380001
DPUH10002690,HHP,HETCH HETCHY WATER/POWER,26321,A-Z BUS SALES INC,"AUTOMOTIVE EXHAUST SYS, EQPT, PARTS, MATLS & SUPPL",05/03/2010 07:00:00 AM +0000,$9892.81,90084
DPUH10002686,HHP,HETCH HETCHY WATER/POWER,47298,WRIGHTS TIRE SERVICE,"AUTOMOTIVE WHEELS; TIRES, TUBES, RIMS, SUPPLIES &",04/30/2010 07:00:00 AM +0000,$1861.36,95370
DPUH10002685,HHP,HETCH HETCHY WATER/POWER,2173,ANDYS HOME CENTER,SAFETY; EQPT/PARTS/MATLS/SUPPL,05/04/2010 07:00:00 AM +0000,$103.09,953705295
DPUH10002684,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"AUTOMOTIVE MISC ITEMS; BLADES, HOSES, LINES, FITTI",05/04/2010 07:00:00 AM +0000,$319.34,94132
DPUH10002682,HHP,HETCH HETCHY WATER/POWER,21387,CONLIN SUPPLY CO,SAFETY; EQPT/PARTS/MATLS/SUPPL,05/04/2010 07:00:00 AM +0000,$158.20,953610000
DPUH10002681,HHP,HETCH HETCHY WATER/POWER,15491,GEORGE REED INC,AGGREGATE /FILL/GRAVEL/SAND/ROCK...; STREET & SEWE,05/11/2010 07:00:00 AM +0000,$974.25,953700548
DPUH10002680,HHP,HETCH HETCHY WATER/POWER,8869,HAMMOND FORD MERCURY,MAINT/REPAIR;VEHICLE/ MOUNTED EQPT,05/03/2010 07:00:00 AM +0000,$1253.41,953705310
DPUH10002679,HHP,HETCH HETCHY WATER/POWER,57882,STEVES CHEVROLET BUICK INC,VEHICLE&MOUNTED EQPT;INSPECTION&CERTIFICATION,04/28/2010 07:00:00 AM +0000,$812.78,95361
DPUH10002677,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"JANITORIAL EQPT, PARTS & SUPPL INCLUDING EQPT MAIN",05/04/2010 07:00:00 AM +0000,$1299.00,94132
DPUH10002675,HHP,HETCH HETCHY WATER/POWER,66745,S & S SUPPLIES & SOLUTIONS,HEALTH/SAFETY;DETECTING/TESTING EQPT/MATLS/SUPPL,05/04/2010 07:00:00 AM +0000,$369.64,94553
DPUH10002672,HHP,HETCH HETCHY WATER/POWER,74459,WELLS TECHNOLOGY INC,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",05/04/2010 07:00:00 AM +0000,$92.77,55987
DPUH10002671,HHP,HETCH HETCHY WATER/POWER,5926,L N CURTIS & SONS,"TOOL; GENERAL/SHOP,INCLDNG EQPT/PARTS/SUPPL,CRAFTS",05/04/2010 07:00:00 AM +0000,$151.55,94160
DPUH10002670,HHP,HETCH HETCHY WATER/POWER,42833,GOLDEN STATE CHEMICAL & SUPPLY,"JANITORAL CHEMICALS & CHEM PRDTS; CLEANERS, DISINF",04/28/2010 07:00:00 AM +0000,$793.69,949790000
DPUH10002662,HHP,HETCH HETCHY WATER/POWER,60878,TIDY TECH,"JANITORAL CHEMICALS & CHEM PRDTS; CLEANERS, DISINF",04/28/2010 07:00:00 AM +0000,$578.22,95370
DPUH10002660,HHP,HETCH HETCHY WATER/POWER,48427,ERGO WORKS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/30/2010 07:00:00 AM +0000,$489.26,943062225
DPUH10002658,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,"ELECTRICAL MATERIALS, SUPPLIES & FIXTURES",04/30/2010 07:00:00 AM +0000,$256.03,600380001
DPUH10002656,HHP,HETCH HETCHY WATER/POWER,47298,WRIGHTS TIRE SERVICE,"AUTOMOTIVE WHEELS; TIRES, TUBES, RIMS, SUPPLIES &",04/28/2010 07:00:00 AM +0000,$1656.91,95370
DPUH10002654,HHP,HETCH HETCHY WATER/POWER,48427,ERGO WORKS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/28/2010 07:00:00 AM +0000,$978.52,943062225
DPUH10002653,HHP,HETCH HETCHY WATER/POWER,48427,ERGO WORKS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/28/2010 07:00:00 AM +0000,$1957.03,943062225
DPUH10002649,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"GLOBAL POSITIONING SYSTEMS (GPS), EQPT, PARTS, MAI",04/28/2010 07:00:00 AM +0000,$244.65,94132
DPUH10002645,HHP,HETCH HETCHY WATER/POWER,48392,TUOLUMNE MARKET,FOOD;GROCERIES:CANNED/DRY GOODS/STAPLES/DIET KITS,04/30/2010 07:00:00 AM +0000,$454.65,95379
DPUH10002643,HHP,HETCH HETCHY WATER/POWER,3719,W H BRESHEARS INC,"AUTOMOTIVE/INDUSTRIAL LUBRICANT/FLUID, ...........",04/28/2010 07:00:00 AM +0000,$1468.04,953530000
DPUH10002642,HHP,HETCH HETCHY WATER/POWER,40315,AIRGAS NORTHERN CA & NV INC,PPE (PERSONAL PROTECTION EQPT/SUPPL) .............,04/28/2010 07:00:00 AM +0000,$311.76,95407
DPUH10002641,HHP,HETCH HETCHY WATER/POWER,48427,ERGO WORKS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/28/2010 07:00:00 AM +0000,$489.26,943062225
DPUH10002639,HHP,HETCH HETCHY WATER/POWER,40315,AIRGAS NORTHERN CA & NV INC,PPE (PERSONAL PROTECTION EQPT/SUPPL) .............,04/28/2010 07:00:00 AM +0000,$722.98,95407
DPUH10002638,HHP,HETCH HETCHY WATER/POWER,14646,PINPOINT INC,MAINT/REPAIR;TESTING/TRAINING EQPT (MISC),04/28/2010 07:00:00 AM +0000,$300.00,949271459
DPUH10002636,HHP,HETCH HETCHY WATER/POWER,16492,SARTOR-QUALITY SAW WORKS,MAINT/REPAIR;EXCAVATING/SHORING/GRADING/PAVING TOO,04/28/2010 07:00:00 AM +0000,$612.86,941241323
DPUH10002634,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,"WATER TREATMENT SYS, EQPT, PARTS, MATLS & SUPPL",04/28/2010 07:00:00 AM +0000,$65.34,600380001
DPUH10002632,HHP,HETCH HETCHY WATER/POWER,58091,SIERRA MOTORS,"AUTOMOTIVE DRIVE TRAIN SYS, EQPT, PARTS, MATLS & S",04/22/2010 07:00:00 AM +0000,$2149.10,95327
DPUH10002631,HHP,HETCH HETCHY WATER/POWER,49878,GILMORE SERVICES,"ULTRASOUND IMAGING SYS, EQPT & SUPPL",04/22/2010 07:00:00 AM +0000,$541.25,94132
DPUH10002630,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"CARPETS, CARPET SQUARES, PADDING & SUPPL",04/23/2010 07:00:00 AM +0000,$2057.14,95354
DPUH10002629,HHP,HETCH HETCHY WATER/POWER,9730,INDUSTRIAL SAFETY SUPPLY CORP,PPE (PERSONAL PROTECTION EQPT/SUPPL) .............,04/22/2010 07:00:00 AM +0000,$681.85,94608
DPUH10002626,HHP,HETCH HETCHY WATER/POWER,14042,PACIFIC BOLT COMPANY INC.,"HARDWARE;FASTENER,BOLT/NUT/SCREW/WASHER",04/28/2010 07:00:00 AM +0000,$63.59,945770000
DPUH10002625,HHP,HETCH HETCHY WATER/POWER,1626,ALGEOS APPLIANCE CENTER,FOOD SVC;APPLIANCE/EQPT/PART:REFRIGERATION/COOKING,04/23/2010 07:00:00 AM +0000,$1295.75,95370
DPUH10002624,HHP,HETCH HETCHY WATER/POWER,74423,KELLY-MOORE PAINT CO INC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",04/23/2010 07:00:00 AM +0000,$1005.38,95687
DPUH10002623,HHP,HETCH HETCHY WATER/POWER,74423,KELLY-MOORE PAINT CO INC,"PAINTS, PRIMERS, STAINS, VARNISHES, THINNERS",04/28/2010 07:00:00 AM +0000,$137.22,95687
DPUH10002622,HHP,HETCH HETCHY WATER/POWER,48427,ERGO WORKS INC,CHARGE;DELIVERY/FREIGHT/SHIPPING,04/28/2010 07:00:00 AM +0000,$489.26,943062225
DPUH10002621,HHP,HETCH HETCHY WATER/POWER,45229,POWER PLANT SUPPLY,"ELECTRICAL MATERIALS, SUPPLIES & FIXTURES",04/21/2010 07:00:00 AM +0000,$1254.35,95354
DPUH10002620,HHP,HETCH HETCHY WATER/POWER,19087,THE URBAN FARMER STORE INC,"IRRIGATION SYS, EQPT, PARTS & SUPPL",04/22/2010 07:00:00 AM +0000,$957.23,941162721
DPUH10002619,HHP,HETCH HETCHY WATER/POWER,74459,WELLS TECHNOLOGY INC,"GLOVES, WORK",04/28/2010 07:00:00 AM +0000,$205.18,55987
DPUH10002615,HHP,HETCH HETCHY WATER/POWER,74423,KELLY-MOORE PAINT CO INC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",04/28/2010 07:00:00 AM +0000,$95.62,95687
DPUH10002613,HHP,HETCH HETCHY WATER/POWER,8549,GRAINGER,RADIO COMMUNICATION EQPT & PARTS; HAND HELD PORTAB,04/26/2010 07:00:00 AM +0000,$114.96,600380001
DPUH10002609,HHP,HETCH HETCHY WATER/POWER,74423,KELLY-MOORE PAINT CO INC,"PAINTING TOOLS, EQPT, MACHINERY, ACCESS & SUPPL, .",04/21/2010 07:00:00 AM +0000,$1181.10,95687
